output/Lista_input_seq_1000000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.104830,100,0.151641
0.108237,100,0.150897
0.102702,100,0.151294
0.102531,100,0.151495
0.102816,100,0.152583
0.102694,100,0.152658
0.108821,100,0.151613
0.102525,100,0.150322
0.102463,100,0.150358
0.102618,100,0.150690
0.102507,100,0.150227
0.102715,100,0.150765
0.102685,100,0.150480
0.102805,100,0.150561
0.102558,100,0.150537
0.102687,100,0.150950
0.102712,100,0.151097
0.102736,100,0.150552
0.102637,100,0.150634
0.102776,100,0.150030
0.102460,100,0.151131
0.102833,100,0.151366
0.102836,100,0.150787
0.102724,100,0.151153
0.102619,100,0.151207
0.102685,100,0.151462
0.103743,100,0.150587
0.105718,100,0.150519
0.102745,100,0.151015
0.102575,100,0.150667
