output/Lista_input_rand_200000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.024163,100,0.026864
0.024453,100,0.025832
0.024340,100,0.026105
0.024484,100,0.027063
0.024125,100,0.026046
0.024559,100,0.026455
0.024730,100,0.027450
0.024809,100,0.026777
0.024148,100,0.026056
0.024573,100,0.026920
0.024324,100,0.026447
0.024147,100,0.026514
0.024311,100,0.026159
0.024090,100,0.025099
0.024070,100,0.025122
0.024068,100,0.025170
0.024127,100,0.025092
0.024146,100,0.025092
0.024166,100,0.025353
0.024138,100,0.025109
0.024108,100,0.025322
0.024132,100,0.025250
0.024131,100,0.025238
0.024148,100,0.025020
0.024133,100,0.024853
0.024060,100,0.024931
0.024169,100,0.024776
0.024084,100,0.026282
0.024346,100,0.024958
0.024062,100,0.024819
