output/Lista_input_rand_2000000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.280071,10,0.033410
0.261164,10,0.033541
0.261462,10,0.033520
0.259964,10,0.033596
0.260004,10,0.033402
0.263056,10,0.033472
0.260400,10,0.033575
0.260804,10,0.033542
0.261392,10,0.033571
0.260596,10,0.033530
0.260453,10,0.033556
0.260424,10,0.033520
0.260956,10,0.033496
0.260062,10,0.033622
0.260796,10,0.033507
0.261054,10,0.033463
0.261123,10,0.033410
0.260460,10,0.033543
0.260176,10,0.033529
0.260182,10,0.033331
0.260226,10,0.033412
0.260292,10,0.033426
0.261541,10,0.033390
0.260660,10,0.033648
0.261368,10,0.033506
0.260877,10,0.033475
0.259768,10,0.033528
0.260334,10,0.033430
0.260480,10,0.033622
0.260449,10,0.033342
