output/Lista_input_seq_3000000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.321567,10,0.045885
0.316441,10,0.045642
0.316531,10,0.045320
0.315991,10,0.045334
0.314834,10,0.045561
0.316479,10,0.045596
0.315267,10,0.045336
0.315307,10,0.045206
0.316086,10,0.045419
0.315866,10,0.045434
0.319668,10,0.045654
0.316249,10,0.046495
0.314707,10,0.045534
0.323612,10,0.059575
0.320374,10,0.045739
0.319212,10,0.047575
0.316025,10,0.046467
0.315581,10,0.045328
0.316262,10,0.045317
0.315366,10,0.046390
0.314706,10,0.045325
0.315467,10,0.045497
0.315533,10,0.045401
0.315745,10,0.045346
0.316555,10,0.048081
0.315743,10,0.045073
0.318133,10,0.045294
0.315707,10,0.045611
0.319828,10,0.045480
0.315858,10,0.046860
