output/Lista_input_seq_700000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.071745,1000,1.024062
0.071776,1000,1.019404
0.071692,1000,1.019267
0.071902,1000,1.033715
0.071719,1000,1.019925
0.071725,1000,1.018700
0.071751,1000,1.024486
0.084698,1000,1.018144
0.071780,1000,1.026145
0.071556,1000,1.018348
0.071589,1000,1.017737
0.071936,1000,1.020869
0.071921,1000,1.021797
0.071723,1000,1.031409
0.071732,1000,1.017318
0.071674,1000,1.019305
0.074566,1000,1.019189
0.071690,1000,1.024965
0.071602,1000,1.022300
0.071741,1000,1.017998
0.071563,1000,1.018078
0.081149,1000,1.018559
0.071689,1000,1.017308
0.071769,1000,1.018543
0.073782,1000,1.024147
0.071699,1000,1.019645
0.071626,1000,1.022607
0.071660,1000,1.022255
0.071752,1000,1.018088
0.071620,1000,1.022970
