output/Lista_input_rand_100000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.043998,10,0.002119
0.015869,10,0.001514
0.015824,10,0.001507
0.015823,10,0.001524
0.015840,10,0.001526
0.015821,10,0.001527
0.015791,10,0.001479
0.012383,10,0.001162
0.012008,10,0.001150
0.011965,10,0.001155
0.011961,10,0.001137
0.012028,10,0.001151
0.011960,10,0.001162
0.012012,10,0.001155
0.011967,10,0.001149
0.011980,10,0.001147
0.011972,10,0.001141
0.012002,10,0.001136
0.011996,10,0.001144
0.011969,10,0.001160
0.011997,10,0.001158
0.013072,10,0.001252
0.013043,10,0.001262
0.012433,10,0.001145
0.011969,10,0.001155
0.011986,10,0.001153
0.011972,10,0.001152
0.011950,10,0.001146
0.011962,10,0.001161
0.011954,10,0.001149
