output/Lista_input_seq_1000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.000421,1000,0.006476
0.000527,1000,0.006589
0.000423,1000,0.006448
0.000422,1000,0.006422
0.000421,1000,0.006418
0.000421,1000,0.006437
0.000421,1000,0.006410
0.000422,1000,0.006413
0.000280,1000,0.003551
0.000211,1000,0.003180
0.000168,1000,0.002554
0.000140,1000,0.002137
0.000120,1000,0.001833
0.000421,1000,0.005947
0.000281,1000,0.004287
0.000280,1000,0.004288
0.000281,1000,0.004280
0.000280,1000,0.004265
0.000279,1000,0.004281
0.000279,1000,0.004269
0.000280,1000,0.004267
0.000279,1000,0.004281
0.000281,1000,0.004271
0.000279,1000,0.004275
0.000280,1000,0.004095
0.000210,1000,0.003189
0.000211,1000,0.003206
0.000168,1000,0.002577
0.000140,1000,0.002142
0.000121,1000,0.001830
