output/Lista_input_seq_900000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.092227,100,0.139972
0.093620,100,0.139800
0.092545,100,0.139626
0.092215,100,0.139943
0.092133,100,0.140016
0.092272,100,0.140206
0.092499,100,0.139887
0.092415,100,0.140004
0.092506,100,0.140011
0.095033,100,0.139863
0.092253,100,0.139714
0.092230,100,0.139888
0.092473,100,0.140384
0.092210,100,0.139793
0.092471,100,0.139654
0.092173,100,0.140335
0.094178,100,0.139514
0.092126,100,0.140009
0.092348,100,0.140270
0.092255,100,0.139802
0.092237,100,0.139590
0.102274,100,0.139641
0.092198,100,0.141627
0.092373,100,0.139706
0.092173,100,0.139805
0.092278,100,0.139719
0.092149,100,0.140453
0.092295,100,0.141780
0.092259,100,0.139744
0.092318,100,0.139229
