output/Lista_input_seq_100000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.040819,10,0.002649
0.013349,10,0.001322
0.022962,10,0.002605
0.017822,10,0.001529
0.010361,10,0.001149
0.009813,10,0.001161
0.009787,10,0.001152
0.009839,10,0.001139
0.009826,10,0.001159
0.009858,10,0.001156
0.009799,10,0.001137
0.009817,10,0.001156
0.009800,10,0.001153
0.009797,10,0.001161
0.009807,10,0.001160
0.010454,10,0.001216
0.009903,10,0.001168
0.040505,10,0.002637
0.015698,10,0.001780
0.014681,10,0.001517
0.019261,10,0.002512
0.025922,10,0.002463
0.036505,10,0.002146
0.012987,10,0.001550
0.012971,10,0.001445
0.012928,10,0.001160
0.040512,10,0.002659
0.038784,10,0.002308
0.039947,10,0.002538
0.016203,10,0.001791
