output/Lista_input_rand_900000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.108960,1000,1.023457
0.108586,1000,1.020892
0.109007,1000,1.029763
0.108946,1000,1.017644
0.108550,1000,1.020900
0.108631,1000,1.023082
0.108684,1000,1.016721
0.108655,1000,1.020001
0.108545,1000,1.014941
0.108487,1000,1.023894
0.109789,1000,1.024850
0.108597,1000,1.018855
0.108790,1000,1.019553
0.108750,1000,1.016842
0.108695,1000,1.035203
0.108489,1000,1.023751
0.109149,1000,1.015809
0.108717,1000,1.028737
0.108714,1000,1.037790
0.108882,1000,1.030368
0.108816,1000,1.031241
0.108460,1000,1.039964
0.108686,1000,1.016863
0.108745,1000,1.026528
0.108767,1000,1.020324
0.108722,1000,1.017723
0.108667,1000,1.020485
0.108606,1000,1.025018
0.109083,1000,1.026456
0.108555,1000,1.023564
