output/Lista_input_seq_100000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.013039,100,0.017064
0.010129,100,0.013788
0.010080,100,0.013786
0.010091,100,0.013739
0.010096,100,0.013708
0.010053,100,0.013772
0.010082,100,0.013783
0.010069,100,0.013788
0.010005,100,0.013404
0.009782,100,0.013406
0.009797,100,0.013523
0.009855,100,0.013372
0.009806,100,0.013286
0.009844,100,0.014222
0.009859,100,0.013403
0.009800,100,0.013469
0.009798,100,0.013293
0.009786,100,0.013316
0.009789,100,0.013426
0.009778,100,0.013423
0.009799,100,0.013471
0.009782,100,0.013364
0.009819,100,0.013319
0.009805,100,0.013269
0.009816,100,0.013501
0.036215,100,0.018980
0.009875,100,0.013385
0.009795,100,0.013325
0.009803,100,0.013458
0.009807,100,0.013311
