output/Lista_input_rand_200000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.036479,1000,0.248252
0.024078,1000,0.250589
0.024093,1000,0.249539
0.027221,1000,0.249539
0.024061,1000,0.248543
0.024040,1000,0.248332
0.024060,1000,0.248164
0.024083,1000,0.247756
0.028210,1000,0.247746
0.024082,1000,0.247826
0.026338,1000,0.249374
0.026625,1000,0.248872
0.059671,1000,0.249123
0.024069,1000,0.249974
0.024092,1000,0.248162
0.024180,1000,0.247556
0.024071,1000,0.248272
0.024141,1000,0.247160
0.031704,1000,0.248075
0.024413,1000,0.250563
0.024060,1000,0.247558
0.024097,1000,0.248227
0.024217,1000,0.248476
0.024107,1000,0.248338
0.024082,1000,0.247572
0.033846,1000,0.247514
0.024099,1000,0.248936
0.024112,1000,0.247672
0.024084,1000,0.248531
0.024121,1000,0.248249
