output/Lista_input_seq_1000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.000420,100,0.000615
0.000424,100,0.000617
0.000423,100,0.000617
0.000419,100,0.000635
0.000421,100,0.000230
0.000092,100,0.000133
0.000093,100,0.000141
0.000094,100,0.000133
0.000092,100,0.000134
0.000092,100,0.000133
0.000091,100,0.000133
0.000092,100,0.000133
0.000099,100,0.000145
0.000100,100,0.000144
0.000109,100,0.000160
0.000107,100,0.000159
0.000121,100,0.000177
0.000122,100,0.000197
0.000136,100,0.000197
0.000139,100,0.000197
0.000135,100,0.000197
0.000154,100,0.000225
0.000178,100,0.000259
0.000210,100,0.000308
0.000260,100,0.000378
0.000259,100,0.000489
0.000420,100,0.000619
0.000423,100,0.000614
0.000437,100,0.000617
0.000421,100,0.000612
