output/Lista_input_seq_2000000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.209809,1000,2.980219
0.209819,1000,2.976643
0.209481,1000,3.016090
0.209469,1000,2.969852
0.209264,1000,2.967273
0.209654,1000,2.964634
0.209660,1000,2.978335
0.210641,1000,2.984941
0.209411,1000,2.968230
0.209531,1000,2.973724
0.209458,1000,2.959018
0.209687,1000,2.978168
0.209266,1000,2.965162
0.209689,1000,2.974091
0.209272,1000,2.965090
0.209408,1000,2.960858
0.209473,1000,2.975344
0.209379,1000,2.975654
0.209501,1000,2.973983
0.209511,1000,2.984191
0.209033,1000,2.992852
0.210150,1000,2.978825
0.209436,1000,2.963820
0.209486,1000,2.983045
0.209583,1000,2.968965
0.209780,1000,2.964994
0.209490,1000,2.981017
0.209392,1000,2.969965
0.209326,1000,2.966092
0.209433,1000,2.970658
