output/Lista_input_rand_100_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.000068,10,0.000011
0.000064,10,0.000011
0.000062,10,0.000011
0.000063,10,0.000011
0.000062,10,0.000011
0.000062,10,0.000011
0.000062,10,0.000011
0.000062,10,0.000012
0.000063,10,0.000011
0.000063,10,0.000011
0.000062,10,0.000011
0.000063,10,0.000011
0.000063,10,0.000011
0.000063,10,0.000011
0.000063,10,0.000011
0.000062,10,0.000011
0.000062,10,0.000012
0.000062,10,0.000011
0.000063,10,0.000011
0.000062,10,0.000011
0.000063,10,0.000011
0.000063,10,0.000011
0.000063,10,0.000011
0.000063,10,0.000011
0.000063,10,0.000011
0.000063,10,0.000011
0.000062,10,0.000011
0.000062,10,0.000011
0.000063,10,0.000011
0.000062,10,0.000011
