output/Lista_input_rand_10000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.001613,1000,0.017625
0.001593,1000,0.017653
0.001588,1000,0.017561
0.001589,1000,0.016467
0.001191,1000,0.013308
0.001191,1000,0.013413
0.001198,1000,0.013335
0.001196,1000,0.013422
0.001193,1000,0.013331
0.001211,1000,0.013363
0.001193,1000,0.013343
0.001191,1000,0.013359
0.001195,1000,0.013298
0.001198,1000,0.013324
0.001197,1000,0.013332
0.001200,1000,0.013344
0.001198,1000,0.013309
0.001203,1000,0.013374
0.001200,1000,0.014027
0.005574,1000,0.041672
0.001584,1000,0.017733
0.001577,1000,0.019186
0.005807,1000,0.027336
0.001377,1000,0.013732
0.001205,1000,0.013340
0.001202,1000,0.013276
0.001195,1000,0.013312
0.001198,1000,0.013311
0.001195,1000,0.013317
0.001189,1000,0.013395
