output/Lista_input_rand_10000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.005675,100,0.006315
0.005667,100,0.005821
0.003426,100,0.003132
0.002213,100,0.002474
0.002225,100,0.002507
0.002210,100,0.002523
0.002239,100,0.002525
0.002221,100,0.002533
0.002211,100,0.002516
0.002219,100,0.002501
0.002222,100,0.002510
0.002206,100,0.002512
0.002204,100,0.002503
0.002290,100,0.002595
0.002210,100,0.002556
0.002225,100,0.002550
0.002241,100,0.002488
0.002236,100,0.002493
0.002217,100,0.002488
0.002222,100,0.002479
0.002243,100,0.002494
0.002217,100,0.002488
0.002253,100,0.002532
0.002224,100,0.002516
0.002226,100,0.002523
0.002209,100,0.002509
0.005572,100,0.006264
0.005623,100,0.006289
0.002788,100,0.002892
0.001887,100,0.002125
