output/Lista_input_rand_400000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.048291,100,0.050974
0.048227,100,0.051152
0.048350,100,0.050980
0.048108,100,0.051506
0.048293,100,0.051786
0.048268,100,0.050755
0.057857,100,0.051601
0.048478,100,0.052727
0.048515,100,0.050994
0.048258,100,0.051510
0.048370,100,0.050704
0.048201,100,0.050847
0.048274,100,0.050633
0.049067,100,0.055355
0.048365,100,0.052223
0.048327,100,0.051565
0.048258,100,0.051431
0.048304,100,0.051522
0.048471,100,0.051644
0.048415,100,0.051077
0.048303,100,0.050781
0.048167,100,0.050818
0.048322,100,0.052805
0.048294,100,0.050692
0.048346,100,0.052511
0.048252,100,0.053308
0.048455,100,0.051159
0.048254,100,0.051074
0.048308,100,0.050858
0.048223,100,0.050587
