output/Lista_input_seq_100_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.000029,1000,0.000488
0.000022,1000,0.000363
0.000022,1000,0.000368
0.000022,1000,0.000363
0.000022,1000,0.000363
0.000022,1000,0.000362
0.000021,1000,0.000367
0.000022,1000,0.000392
0.000022,1000,0.000363
0.000022,1000,0.000389
0.000021,1000,0.000400
0.000022,1000,0.000377
0.000022,1000,0.000365
0.000022,1000,0.000367
0.000022,1000,0.000566
0.000022,1000,0.000376
0.000022,1000,0.000365
0.000028,1000,0.000559
0.000035,1000,0.000584
0.000035,1000,0.000610
0.000035,1000,0.000586
0.000035,1000,0.000580
0.000034,1000,0.000672
0.000035,1000,0.000582
0.000035,1000,0.000581
0.000035,1000,0.000580
0.000034,1000,0.000584
0.000035,1000,0.000583
0.000035,1000,0.000585
0.000034,1000,0.000584
