output/Lista_input_rand_2000000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.261075,1000,2.778860
0.260412,1000,2.839129
0.294846,1000,2.770498
0.261073,1000,2.776929
0.260684,1000,2.788679
0.260422,1000,2.812898
0.261014,1000,2.807313
0.261386,1000,2.776504
0.260619,1000,2.786489
0.261105,1000,2.779890
0.260985,1000,2.775065
0.261793,1000,2.778837
0.260509,1000,2.769121
0.276602,1000,2.963197
0.277342,1000,2.926869
0.260535,1000,2.840228
0.287686,1000,2.826906
0.344792,1000,2.907474
0.298444,1000,2.841411
0.267460,1000,2.942059
0.269881,1000,2.849728
0.260963,1000,2.829685
0.261561,1000,2.856236
0.260733,1000,2.787468
0.260779,1000,2.773333
0.261613,1000,2.805344
0.261751,1000,2.824702
0.260887,1000,2.788709
0.262900,1000,2.793695
0.261473,1000,2.816783
