output/Lista_input_seq_200000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.020156,100,0.027266
0.020129,100,0.027078
0.020125,100,0.027201
0.020095,100,0.027092
0.020136,100,0.027545
0.020077,100,0.027333
0.020093,100,0.027206
0.020076,100,0.027216
0.020111,100,0.027328
0.020108,100,0.027178
0.040625,100,0.027864
0.020099,100,0.027234
0.020102,100,0.027076
0.020095,100,0.027116
0.020104,100,0.027353
0.020106,100,0.027286
0.020126,100,0.027264
0.020127,100,0.027193
0.020331,100,0.027354
0.020131,100,0.027233
0.020093,100,0.027205
0.020094,100,0.027153
0.020106,100,0.026987
0.020071,100,0.027024
0.020071,100,0.027035
0.020085,100,0.027100
0.020098,100,0.027015
0.020100,100,0.027168
0.020063,100,0.027253
0.020151,100,0.027318
