output/Lista_input_rand_500000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.060417,100,0.071744
0.060498,100,0.068976
0.060430,100,0.068914
0.078492,100,0.068553
0.060176,100,0.068671
0.060435,100,0.068774
0.060335,100,0.069568
0.060465,100,0.068945
0.060203,100,0.068880
0.060364,100,0.068872
0.060741,100,0.068507
0.060325,100,0.068826
0.062809,100,0.068910
0.060183,100,0.071426
0.060235,100,0.069012
0.060922,100,0.068637
0.060136,100,0.069088
0.060376,100,0.068377
0.060273,100,0.068792
0.079028,100,0.068823
0.060540,100,0.072652
0.060947,100,0.068975
0.079554,100,0.071322
0.063125,100,0.069544
0.062624,100,0.070615
0.061956,100,0.070651
0.062191,100,0.069945
0.060526,100,0.068590
0.060905,100,0.069668
0.060472,100,0.069679
