output/Lista_input_seq_400000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.053565,10,0.005139
0.040632,10,0.005090
0.040640,10,0.005142
0.067882,10,0.006117
0.046861,10,0.005494
0.047426,10,0.005041
0.040780,10,0.005319
0.041173,10,0.005254
0.040917,10,0.005380
0.041579,10,0.005384
0.040856,10,0.005291
0.041575,10,0.005810
0.041766,10,0.005218
0.040909,10,0.005366
0.040807,10,0.005235
0.042399,10,0.004997
0.042063,10,0.005341
0.040813,10,0.005644
0.040894,10,0.005139
0.066567,10,0.005349
0.040841,10,0.005235
0.040560,10,0.005534
0.040757,10,0.004997
0.040585,10,0.005182
0.040664,10,0.005152
0.040636,10,0.005309
0.042175,10,0.005232
0.040809,10,0.005061
0.042607,10,0.005054
0.076491,10,0.005055
