output/Lista_input_seq_700000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.071608,100,0.109209
0.071692,100,0.109651
0.072417,100,0.109345
0.071622,100,0.109460
0.071539,100,0.109278
0.071629,100,0.109009
0.071687,100,0.108984
0.071758,100,0.110389
0.071804,100,0.109100
0.071653,100,0.111039
0.071802,100,0.109822
0.071712,100,0.109041
0.071768,100,0.110359
0.071774,100,0.109828
0.071597,100,0.109391
0.071865,100,0.110593
0.071835,100,0.109696
0.071635,100,0.109300
0.071790,100,0.109451
0.071706,100,0.109572
0.071772,100,0.115339
0.071971,100,0.109377
0.071791,100,0.109402
0.071741,100,0.109730
0.071686,100,0.109090
0.071701,100,0.109399
0.071643,100,0.109178
0.071675,100,0.109139
0.071559,100,0.109174
0.071846,100,0.116157
