output/Lista_input_rand_700000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.084584,1000,0.841634
0.084701,1000,0.841391
0.084800,1000,0.849225
0.084472,1000,0.841844
0.084598,1000,0.841627
0.084717,1000,0.844466
0.084440,1000,0.845771
0.084476,1000,0.842938
0.085060,1000,0.850446
0.084551,1000,0.835035
0.085989,1000,0.836514
0.084391,1000,0.832775
0.084492,1000,0.833636
0.084865,1000,0.839059
0.084601,1000,0.836711
0.084426,1000,0.836240
0.084491,1000,0.835545
0.084549,1000,0.836139
0.084489,1000,0.871762
0.085041,1000,0.837729
0.084419,1000,0.835442
0.084453,1000,0.838014
0.084445,1000,0.834921
0.084561,1000,0.833064
0.084703,1000,0.836223
0.084504,1000,0.854456
0.084468,1000,0.840411
0.084811,1000,0.835826
0.084565,1000,0.838015
0.084531,1000,0.841716
