output/Lista_input_rand_2000000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.261488,100,0.283073
0.260792,100,0.283215
0.263856,100,0.282540
0.260999,100,0.281401
0.260353,100,0.281697
0.264637,100,0.283466
0.263195,100,0.280932
0.260899,100,0.281961
0.260544,100,0.282329
0.260304,100,0.281913
0.264216,100,0.283070
0.260940,100,0.283303
0.260480,100,0.282014
0.260780,100,0.282410
0.264966,100,0.281915
0.261330,100,0.282778
0.261953,100,0.282213
0.261461,100,0.282327
0.260581,100,0.282971
0.263689,100,0.283633
0.260698,100,0.282104
0.260751,100,0.283017
0.261417,100,0.281535
0.261035,100,0.282633
0.261270,100,0.281858
0.264021,100,0.283293
0.260518,100,0.281416
0.262033,100,0.284782
0.262889,100,0.281666
0.264219,100,0.284482
