output/Lista_input_rand_1000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.000582,10,0.000080
0.000570,10,0.000079
0.000565,10,0.000079
0.000569,10,0.000078
0.000587,10,0.000079
0.000579,10,0.000079
0.000565,10,0.000079
0.000563,10,0.000077
0.000562,10,0.000079
0.000562,10,0.000078
0.000564,10,0.000079
0.000564,10,0.000078
0.000564,10,0.000079
0.000569,10,0.000079
0.000567,10,0.000079
0.000572,10,0.000078
0.000569,10,0.000078
0.000565,10,0.000078
0.000720,10,0.000096
0.000566,10,0.000078
0.000641,10,0.000079
0.000564,10,0.000079
0.000587,10,0.000078
0.000568,10,0.000078
0.000617,10,0.000079
0.000569,10,0.000078
0.000590,10,0.000078
0.000577,10,0.000078
0.000570,10,0.000078
0.000565,10,0.000079
