output/Lista_input_seq_300000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.030750,1000,0.427887
0.030413,1000,0.422945
0.030404,1000,0.422570
0.030422,1000,0.424991
0.030495,1000,0.434117
0.030403,1000,0.422486
0.030503,1000,0.422663
0.030363,1000,0.422805
0.030460,1000,0.422626
0.030399,1000,0.428938
0.030367,1000,0.422648
0.030433,1000,0.429118
0.033405,1000,0.425154
0.030362,1000,0.421165
0.030599,1000,0.425915
0.030366,1000,0.423909
0.030420,1000,0.422077
0.030429,1000,0.422270
0.030502,1000,0.423326
0.030326,1000,0.422787
0.030492,1000,0.424146
0.030442,1000,0.424614
0.030418,1000,0.424268
0.030467,1000,0.424818
0.030400,1000,0.421365
0.030652,1000,0.422588
0.030443,1000,0.421803
0.030473,1000,0.423009
0.030518,1000,0.421196
0.030384,1000,0.421692
