output/Lista_input_seq_900000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.092397,1000,1.342624
0.092335,1000,1.343511
0.092443,1000,1.346334
0.092304,1000,1.344597
0.092515,1000,1.342559
0.092349,1000,1.338166
0.092418,1000,1.344014
0.092338,1000,1.337780
0.092303,1000,1.342868
0.092305,1000,1.345445
0.093523,1000,1.342603
0.092305,1000,1.369345
0.092236,1000,1.344148
0.092382,1000,1.345097
0.092183,1000,1.345822
0.092346,1000,1.349669
0.092388,1000,1.345141
0.092246,1000,1.343648
0.092458,1000,1.339091
0.092306,1000,1.337898
0.092324,1000,1.341406
0.092661,1000,1.346015
0.092424,1000,1.343126
0.092307,1000,1.339919
0.093028,1000,1.337699
0.092516,1000,1.339146
0.092520,1000,1.343036
0.092651,1000,1.340983
0.092402,1000,1.343043
0.092429,1000,1.342040
