output/Lista_input_rand_500000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.060401,1000,0.631386
0.060665,1000,0.626723
0.063529,1000,0.629933
0.060591,1000,0.632860
0.060399,1000,0.628654
0.060331,1000,0.653007
0.060699,1000,0.626177
0.060831,1000,0.623679
0.060582,1000,0.622401
0.060443,1000,0.620385
0.060382,1000,0.621767
0.060220,1000,0.625475
0.060392,1000,0.624181
0.060554,1000,0.627123
0.060208,1000,0.619491
0.060729,1000,0.625086
0.060284,1000,0.630209
0.064008,1000,0.645297
0.060432,1000,0.630729
0.060287,1000,0.647081
0.060592,1000,0.666832
0.060925,1000,0.655851
0.060367,1000,0.650956
0.060535,1000,0.636151
0.061132,1000,0.630106
0.060521,1000,0.637368
0.060848,1000,0.630170
0.063361,1000,0.631452
0.060359,1000,0.627593
0.060145,1000,0.631682
