output/Lista_input_rand_1000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.000587,1000,0.006446
0.000566,1000,0.006433
0.000574,1000,0.006424
0.000566,1000,0.006418
0.000563,1000,0.006455
0.000563,1000,0.006406
0.000596,1000,0.006367
0.000566,1000,0.006413
0.000561,1000,0.006405
0.000584,1000,0.006476
0.000565,1000,0.006437
0.000590,1000,0.006421
0.000579,1000,0.006418
0.000569,1000,0.006447
0.000566,1000,0.006451
0.000565,1000,0.006407
0.000565,1000,0.006446
0.000567,1000,0.006406
0.000570,1000,0.006414
0.000563,1000,0.006429
0.000598,1000,0.006390
0.000575,1000,0.006408
0.000570,1000,0.006448
0.000566,1000,0.006419
0.000563,1000,0.007258
0.000739,1000,0.007549
0.000608,1000,0.005427
0.000284,1000,0.003190
0.000227,1000,0.002440
0.000189,1000,0.002019
