output/Lista_input_seq_1000000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.102889,1000,1.483331
0.102626,1000,1.476255
0.102665,1000,1.482395
0.102881,1000,1.557334
0.102763,1000,1.480902
0.102824,1000,1.479925
0.102754,1000,1.484112
0.102658,1000,1.488771
0.102757,1000,1.483582
0.102681,1000,1.483534
0.102796,1000,1.493620
0.102660,1000,1.478201
0.102951,1000,1.480272
0.103064,1000,1.478907
0.102706,1000,1.483753
0.102886,1000,1.490413
0.102763,1000,1.488271
0.102820,1000,1.478301
0.102561,1000,1.477471
0.103177,1000,1.485690
0.102667,1000,1.478091
0.102540,1000,1.480354
0.102791,1000,1.478902
0.102748,1000,1.479618
0.103214,1000,1.491698
0.102840,1000,1.486207
0.102913,1000,1.494377
0.102755,1000,1.479398
0.102690,1000,1.479120
0.102940,1000,1.485872
