output/Lista_input_rand_3000000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.391596,1000,4.104291
0.393049,1000,4.104403
0.391354,1000,4.075823
0.393983,1000,4.058387
0.391666,1000,4.073518
0.390690,1000,4.022083
0.391342,1000,4.055520
0.390932,1000,4.035139
0.392443,1000,4.069695
0.400805,1000,4.025767
0.391960,1000,4.030342
0.392561,1000,4.037451
0.392277,1000,4.030165
0.391027,1000,4.101259
0.392335,1000,4.061587
0.391605,1000,4.058509
0.392091,1000,4.030923
0.392630,1000,4.047834
0.392686,1000,4.082104
0.392402,1000,4.034754
0.391692,1000,4.015324
0.393035,1000,4.028202
0.393132,1000,4.023655
0.391705,1000,4.014032
0.395234,1000,4.067582
0.392678,1000,4.037085
0.391856,1000,4.032630
0.393023,1000,4.028126
0.393721,1000,4.018967
0.391545,1000,4.026007
