output/Lista_input_rand_100000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.012076,1000,0.130620
0.012007,1000,0.129639
0.012279,1000,0.132055
0.012060,1000,0.129018
0.011998,1000,0.129742
0.012007,1000,0.129872
0.012068,1000,0.129233
0.014888,1000,0.130250
0.020763,1000,0.130946
0.012038,1000,0.129380
0.012005,1000,0.129654
0.012035,1000,0.129131
0.012043,1000,0.129392
0.012009,1000,0.129134
0.011980,1000,0.129181
0.012072,1000,0.129341
0.012036,1000,0.130533
0.011986,1000,0.129657
0.012075,1000,0.129990
0.011985,1000,0.129385
0.011992,1000,0.129088
0.012049,1000,0.129801
0.012021,1000,0.130521
0.014560,1000,0.129837
0.012010,1000,0.129301
0.012015,1000,0.131445
0.011994,1000,0.129646
0.012032,1000,0.129226
0.015003,1000,0.129417
0.011985,1000,0.129277
