output/Lista_input_rand_900000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.119653,10,0.010891
0.108072,10,0.011009
0.108101,10,0.010932
0.108326,10,0.010889
0.108384,10,0.010885
0.108386,10,0.010914
0.108129,10,0.010889
0.108266,10,0.010888
0.108477,10,0.010986
0.108200,10,0.010862
0.108168,10,0.010906
0.108322,10,0.011184
0.108634,10,0.010942
0.108216,10,0.010925
0.108204,10,0.011002
0.109596,10,0.010897
0.108230,10,0.010902
0.108310,10,0.010942
0.108221,10,0.011058
0.108388,10,0.011461
0.108303,10,0.010888
0.108263,10,0.010904
0.108234,10,0.010929
0.108115,10,0.011002
0.108182,10,0.010847
0.108186,10,0.010917
0.108140,10,0.010886
0.108127,10,0.010906
0.126709,10,0.010937
0.108850,10,0.010884
