output/Lista_input_seq_200000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.020189,1000,0.264051
0.020097,1000,0.266690
0.020106,1000,0.264764
0.029728,1000,0.265460
0.023189,1000,0.264423
0.020089,1000,0.262993
0.020198,1000,0.263847
0.020061,1000,0.269598
0.020073,1000,0.263994
0.020094,1000,0.264166
0.020102,1000,0.265495
0.020100,1000,0.263745
0.020155,1000,0.264020
0.020122,1000,0.264055
0.020105,1000,0.262785
0.020093,1000,0.265127
0.036802,1000,0.264592
0.020141,1000,0.263006
0.020174,1000,0.265450
0.020069,1000,0.266222
0.020105,1000,0.264532
0.020173,1000,0.263546
0.020144,1000,0.263595
0.020156,1000,0.264582
0.020135,1000,0.264709
0.020075,1000,0.264503
0.020081,1000,0.263298
0.020263,1000,0.264666
0.020063,1000,0.263343
0.020136,1000,0.264696
