output/Lista_input_rand_10000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.005556,10,0.000643
0.005545,10,0.000625
0.005538,10,0.000627
0.005493,10,0.000423
0.003705,10,0.000413
0.003690,10,0.000416
0.003707,10,0.000418
0.003751,10,0.000419
0.003711,10,0.000417
0.003705,10,0.000420
0.003968,10,0.000556
0.005581,10,0.000634
0.005557,10,0.000638
0.005552,10,0.000629
0.005582,10,0.000631
0.005565,10,0.000643
0.005608,10,0.000641
0.005551,10,0.000658
0.005564,10,0.000671
0.005604,10,0.000624
0.005604,10,0.000625
0.003342,10,0.000313
0.002223,10,0.000260
0.001863,10,0.000210
0.001847,10,0.000213
0.001857,10,0.000210
0.001848,10,0.000212
0.001848,10,0.000212
0.001848,10,0.000207
0.001886,10,0.000213
