output/Lista_input_seq_100000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.009888,1000,0.134147
0.009815,1000,0.133982
0.009812,1000,0.136691
0.009828,1000,0.134506
0.009838,1000,0.133393
0.009883,1000,0.134394
0.009806,1000,0.133597
0.009815,1000,0.134170
0.009817,1000,0.133793
0.009844,1000,0.133802
0.009813,1000,0.134217
0.009833,1000,0.134456
0.009774,1000,0.134605
0.009814,1000,0.133785
0.009788,1000,0.134239
0.009835,1000,0.134613
0.009822,1000,0.134524
0.009827,1000,0.134077
0.009819,1000,0.134753
0.009845,1000,0.134191
0.009829,1000,0.134368
0.009795,1000,0.134927
0.009795,1000,0.134694
0.009817,1000,0.133789
0.009799,1000,0.134467
0.009815,1000,0.134352
0.009821,1000,0.134405
0.011988,1000,0.133634
0.009835,1000,0.134980
0.009798,1000,0.134007
