output/Lista_input_seq_2000000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.215689,10,0.033561
0.208659,10,0.033865
0.208951,10,0.033428
0.210194,10,0.033385
0.209319,10,0.033453
0.208789,10,0.033479
0.209031,10,0.033899
0.210271,10,0.033443
0.208971,10,0.033402
0.208543,10,0.033556
0.208863,10,0.033792
0.208714,10,0.033357
0.209005,10,0.033664
0.209207,10,0.033457
0.209035,10,0.033531
0.209539,10,0.033539
0.209048,10,0.033595
0.209549,10,0.033484
0.209702,10,0.033843
0.211030,10,0.033475
0.209067,10,0.033759
0.209518,10,0.033323
0.238381,10,0.033527
0.212767,10,0.033440
0.209430,10,0.033550
0.212447,10,0.033526
0.209448,10,0.033670
0.210827,10,0.033672
0.210422,10,0.035617
0.209343,10,0.033445
