output/AVL_input_rand_2000000_10.csv
tempoInsert, qtdBuscas, tempoBusca
2.181110,10,0.000009
2.178937,10,0.000009
2.177424,10,0.000009
2.187267,10,0.000009
2.180524,10,0.000009
2.176898,10,0.000009
2.181037,10,0.000009
2.180607,10,0.000008
2.178970,10,0.000009
2.197210,10,0.000008
2.182902,10,0.000009
2.197180,10,0.000009
2.181771,10,0.000008
2.175920,10,0.000008
2.183430,10,0.000009
2.177757,10,0.000009
2.179801,10,0.000008
2.180047,10,0.000009
2.179567,10,0.000009
2.187727,10,0.000009
2.181137,10,0.000009
2.179530,10,0.000008
2.178467,10,0.000008
2.188065,10,0.000009
2.181817,10,0.000009
2.181297,10,0.000009
2.186004,10,0.000009
2.186486,10,0.000009
2.179086,10,0.000009
2.179409,10,0.000008
