output/AVL_input_rand_700000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.516423,100,0.000047
0.514603,100,0.000046
0.513560,100,0.000047
0.513607,100,0.000046
0.509064,100,0.000047
0.513215,100,0.000047
0.509975,100,0.000046
0.513614,100,0.000048
0.510093,100,0.000047
0.512019,100,0.000046
0.511481,100,0.000047
0.511766,100,0.000047
0.508068,100,0.000046
0.508353,100,0.000047
0.510385,100,0.000046
0.507734,100,0.000046
0.508688,100,0.000047
0.513225,100,0.000047
0.511063,100,0.000047
0.512855,100,0.000047
0.510573,100,0.000047
0.512969,100,0.000047
0.511690,100,0.000048
0.510579,100,0.000046
0.512256,100,0.000047
0.512118,100,0.000047
0.515027,100,0.000048
0.510550,100,0.000047
0.510117,100,0.000047
0.510946,100,0.000047
