output/AVL_input_rand_100000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.061796,1000,0.000237
0.057779,1000,0.000210
0.057702,1000,0.000211
0.057444,1000,0.000211
0.057931,1000,0.000212
0.057682,1000,0.000210
0.057463,1000,0.000208
0.057759,1000,0.000231
0.057502,1000,0.000209
0.057453,1000,0.000208
0.057408,1000,0.000210
0.057493,1000,0.000208
0.057612,1000,0.000207
0.057629,1000,0.000213
0.057699,1000,0.000210
0.057828,1000,0.000214
0.057621,1000,0.000213
0.057542,1000,0.000210
0.057692,1000,0.000209
0.057632,1000,0.000209
0.057405,1000,0.000210
0.061472,1000,0.000209
0.057711,1000,0.000218
0.059262,1000,0.000211
0.057507,1000,0.000210
0.057591,1000,0.000210
0.057425,1000,0.000209
0.057651,1000,0.000209
0.067572,1000,0.000209
0.057398,1000,0.000210
