output/AVL_input_rand_300000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.194284,10,0.000004
0.192101,10,0.000004
0.192888,10,0.000004
0.193199,10,0.000004
0.193718,10,0.000004
0.193482,10,0.000005
0.200872,10,0.000005
0.195795,10,0.000004
0.192800,10,0.000004
0.192669,10,0.000005
0.197121,10,0.000005
0.192945,10,0.000004
0.194900,10,0.000005
0.211636,10,0.000004
0.194449,10,0.000005
0.193000,10,0.000004
0.193145,10,0.000004
0.193133,10,0.000004
0.192604,10,0.000004
0.194169,10,0.000004
0.193221,10,0.000004
0.194406,10,0.000004
0.193132,10,0.000004
0.192959,10,0.000004
0.195901,10,0.000005
0.212006,10,0.000004
0.197324,10,0.000005
0.196151,10,0.000004
0.196911,10,0.000005
0.193562,10,0.000003
