output/AVL_input_rand_500000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.369416,10,0.000005
0.347909,10,0.000006
0.345934,10,0.000005
0.349147,10,0.000005
0.345176,10,0.000006
0.346120,10,0.000005
0.347303,10,0.000005
0.345605,10,0.000005
0.347298,10,0.000005
0.345064,10,0.000006
0.346824,10,0.000006
0.346724,10,0.000006
0.348738,10,0.000005
0.348541,10,0.000005
0.366141,10,0.000006
0.348552,10,0.000005
0.351233,10,0.000005
0.345812,10,0.000005
0.344591,10,0.000006
0.349836,10,0.000005
0.345903,10,0.000005
0.346589,10,0.000006
0.346373,10,0.000006
0.345502,10,0.000005
0.348462,10,0.000006
0.344831,10,0.000005
0.344116,10,0.000005
0.346801,10,0.000005
0.346241,10,0.000006
0.347132,10,0.000006
