output/AVL_input_rand_100_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.000056,100,0.000013
0.000056,100,0.000013
0.000142,100,0.000032
0.000143,100,0.000032
0.000140,100,0.000031
0.000141,100,0.000031
0.000159,100,0.000031
0.000143,100,0.000031
0.000141,100,0.000033
0.000142,100,0.000031
0.000143,100,0.000031
0.000141,100,0.000033
0.000142,100,0.000032
0.000140,100,0.000031
0.000141,100,0.000032
0.000141,100,0.000032
0.000143,100,0.000031
0.000140,100,0.000031
0.000143,100,0.000031
0.000141,100,0.000032
0.000142,100,0.000031
0.000141,100,0.000032
0.000141,100,0.000032
0.000162,100,0.000032
0.000142,100,0.000032
0.000142,100,0.000032
0.000140,100,0.000032
0.000143,100,0.000032
0.000139,100,0.000032
0.000141,100,0.000032
