output/AVL_input_seq_700000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.331466,100,0.000082
0.329438,100,0.000089
0.327754,100,0.000092
0.339373,100,0.000088
0.325252,100,0.000084
0.327393,100,0.000088
0.327752,100,0.000089
0.327797,100,0.000085
0.333745,100,0.000088
0.326052,100,0.000088
0.327143,100,0.000084
0.328987,100,0.000084
0.326030,100,0.000092
0.329247,100,0.000090
0.336148,100,0.000083
0.325976,100,0.000089
0.330549,100,0.000091
0.346401,100,0.000084
0.329724,100,0.000086
0.332485,100,0.000095
0.326953,100,0.000086
0.328525,100,0.000084
0.330241,100,0.000090
0.329131,100,0.000087
0.329498,100,0.000083
0.325766,100,0.000090
0.328067,100,0.000086
0.325964,100,0.000086
0.327597,100,0.000086
0.330220,100,0.000089
