output/AVL_input_rand_1000000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.933418,100,0.000056
0.931890,100,0.000057
0.930872,100,0.000055
0.936919,100,0.000058
0.946053,100,0.000056
0.931629,100,0.000056
0.933094,100,0.000058
0.939348,100,0.000059
0.933193,100,0.000056
0.930742,100,0.000056
0.933910,100,0.000056
0.927585,100,0.000056
0.929465,100,0.000056
0.933756,100,0.000056
0.931135,100,0.000057
0.934454,100,0.000056
0.934050,100,0.000057
0.932336,100,0.000057
0.931922,100,0.000057
0.932077,100,0.000056
0.928397,100,0.000055
0.929662,100,0.000057
0.931728,100,0.000056
0.931931,100,0.000057
0.932170,100,0.000056
0.933869,100,0.000057
0.931074,100,0.000057
0.932288,100,0.000057
0.930436,100,0.000057
0.939237,100,0.000056
