output/AVL_input_seq_900000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.432640,1000,0.000741
0.423654,1000,0.000736
0.428510,1000,0.000760
0.435885,1000,0.000719
0.432779,1000,0.000725
0.434110,1000,0.000721
0.428025,1000,0.000740
0.426320,1000,0.000730
0.425395,1000,0.000738
0.438566,1000,0.000741
0.424270,1000,0.000734
0.429541,1000,0.000747
0.428970,1000,0.000729
0.430091,1000,0.000731
0.433891,1000,0.000733
0.431234,1000,0.000731
0.426502,1000,0.000723
0.439795,1000,0.000739
0.429948,1000,0.000738
0.430780,1000,0.000741
0.428003,1000,0.000723
0.433966,1000,0.000742
0.431052,1000,0.000745
0.440278,1000,0.000746
0.434678,1000,0.000734
0.426053,1000,0.000719
0.427848,1000,0.000737
0.429281,1000,0.000724
0.427676,1000,0.000723
0.435259,1000,0.000727
