output/AVL_input_seq_1000000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.486981,1000,0.000757
0.481956,1000,0.000764
0.485934,1000,0.000763
0.483359,1000,0.000765
0.482939,1000,0.000751
0.478284,1000,0.000751
0.476262,1000,0.000757
0.491063,1000,0.000751
0.478018,1000,0.000772
0.481382,1000,0.000758
0.480107,1000,0.000761
0.484183,1000,0.000757
0.481937,1000,0.000759
0.485482,1000,0.000759
0.482954,1000,0.000755
0.477575,1000,0.000769
0.489705,1000,0.000758
0.480515,1000,0.000759
0.487269,1000,0.000777
0.477346,1000,0.000760
0.477510,1000,0.000752
0.487131,1000,0.000770
0.478401,1000,0.000764
0.476546,1000,0.000759
0.480929,1000,0.000754
0.479750,1000,0.000763
0.473651,1000,0.000757
0.473287,1000,0.000755
0.489344,1000,0.000752
0.479392,1000,0.000750
