output/AVL_input_seq_2000000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
1.061268,1000,0.000897
1.073898,1000,0.000922
1.057209,1000,0.000897
1.029995,1000,0.000920
1.056605,1000,0.000918
1.041835,1000,0.000901
1.036920,1000,0.000910
1.036535,1000,0.000906
1.043706,1000,0.000919
1.038581,1000,0.000914
1.060921,1000,0.000900
1.042152,1000,0.000910
1.062113,1000,0.000916
1.059891,1000,0.000906
1.075564,1000,0.000917
1.046194,1000,0.000901
1.028678,1000,0.000912
1.038796,1000,0.000911
1.057085,1000,0.000915
1.043676,1000,0.000895
1.060990,1000,0.000921
1.038475,1000,0.000906
1.062835,1000,0.000916
1.048861,1000,0.000908
1.024250,1000,0.000902
1.030942,1000,0.000906
1.051151,1000,0.000909
1.032395,1000,0.000913
1.022416,1000,0.000893
1.040495,1000,0.000899
