output/AVL_input_rand_400000_100.csv
tempoInsert, qtdBuscas, tempoBusca
0.267026,100,0.000037
0.270332,100,0.000038
0.268426,100,0.000036
0.270394,100,0.000037
0.266204,100,0.000037
0.270246,100,0.000037
0.267083,100,0.000038
0.267161,100,0.000036
0.267503,100,0.000038
0.265599,100,0.000037
0.269818,100,0.000037
0.265480,100,0.000037
0.267449,100,0.000037
0.269258,100,0.000038
0.267855,100,0.000037
0.267006,100,0.000038
0.269446,100,0.000037
0.266289,100,0.000037
0.266369,100,0.000037
0.269526,100,0.000037
0.268012,100,0.000038
0.267920,100,0.000037
0.267822,100,0.000036
0.265099,100,0.000037
0.274288,100,0.000038
0.266640,100,0.000035
0.265287,100,0.000037
0.267651,100,0.000037
0.267360,100,0.000037
0.268779,100,0.000038
