output/AVL_input_rand_3000000_100.csv
tempoInsert, qtdBuscas, tempoBusca
3.564439,100,0.000077
3.542508,100,0.000078
3.543989,100,0.000076
3.552997,100,0.000077
3.552964,100,0.000077
3.561921,100,0.000077
3.555811,100,0.000077
3.555021,100,0.000076
3.550259,100,0.000076
3.539700,100,0.000078
3.531077,100,0.000076
3.538387,100,0.000076
3.540454,100,0.000076
3.524499,100,0.000075
3.540530,100,0.000076
3.534201,100,0.000076
3.535747,100,0.000076
3.534524,100,0.000077
3.539997,100,0.000075
3.557867,100,0.000076
3.548911,100,0.000082
3.534382,100,0.000079
3.562410,100,0.000077
3.543931,100,0.000076
3.530526,100,0.000076
3.556030,100,0.000077
3.539467,100,0.000076
3.540703,100,0.000077
3.538315,100,0.000079
3.533964,100,0.000074
