output/AVL_input_rand_1000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.001645,10,0.000008
0.001652,10,0.000008
0.001648,10,0.000008
0.001661,10,0.000008
0.001673,10,0.000009
0.001690,10,0.000008
0.001666,10,0.000009
0.001660,10,0.000008
0.001668,10,0.000009
0.001713,10,0.000009
0.001667,10,0.000008
0.001683,10,0.000008
0.001677,10,0.000008
0.001660,10,0.000008
0.001650,10,0.000008
0.001645,10,0.000009
0.001658,10,0.000008
0.001667,10,0.000008
0.001660,10,0.000008
0.001668,10,0.000008
0.001654,10,0.000008
0.001639,10,0.000008
0.001667,10,0.000008
0.001643,10,0.000008
0.001666,10,0.000008
0.001668,10,0.000008
0.001665,10,0.000008
0.001673,10,0.000009
0.001700,10,0.000008
0.001660,10,0.000008
