output/AVL_input_rand_100_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.000066,1000,0.000132
0.000141,1000,0.000276
0.000143,1000,0.000256
0.000036,1000,0.000066
0.000052,1000,0.000093
0.000141,1000,0.000255
0.000140,1000,0.000274
0.000140,1000,0.000255
0.000142,1000,0.000255
0.000141,1000,0.000256
0.000141,1000,0.000257
0.000142,1000,0.000255
0.000140,1000,0.000255
0.000143,1000,0.000255
0.000141,1000,0.000261
0.000140,1000,0.000257
0.000140,1000,0.000251
0.000143,1000,0.000257
0.000141,1000,0.000320
0.000142,1000,0.000259
0.000140,1000,0.000257
0.000140,1000,0.000253
0.000141,1000,0.000259
0.000141,1000,0.000260
0.000141,1000,0.000256
0.000142,1000,0.000256
0.000143,1000,0.000256
0.000143,1000,0.000272
0.000140,1000,0.000253
0.000142,1000,0.000264
