output/AVL_input_seq_10000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.014167,10,0.000013
0.014473,10,0.000013
0.012149,10,0.000008
0.007052,10,0.000006
0.007271,10,0.000008
0.014129,10,0.000012
0.013998,10,0.000012
0.014342,10,0.000007
0.009338,10,0.000008
0.006993,10,0.000006
0.008311,10,0.000008
0.008657,10,0.000007
0.008647,10,0.000007
0.014094,10,0.000011
0.006138,10,0.000003
0.004017,10,0.000004
0.006611,10,0.000006
0.013753,10,0.000012
0.014150,10,0.000012
0.013249,10,0.000008
0.009473,10,0.000007
0.013716,10,0.000012
0.013993,10,0.000012
0.014060,10,0.000012
0.014193,10,0.000012
0.006282,10,0.000002
0.003591,10,0.000003
0.004696,10,0.000004
0.007587,10,0.000007
0.011447,10,0.000010
