output/AVL_input_rand_500000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.352368,1000,0.000371
0.346023,1000,0.000369
0.349689,1000,0.000370
0.383681,1000,0.000369
0.345522,1000,0.000370
0.347767,1000,0.000362
0.350359,1000,0.000369
0.346501,1000,0.000366
0.350104,1000,0.000370
0.348246,1000,0.000390
0.346488,1000,0.000362
0.345444,1000,0.000363
0.346668,1000,0.000367
0.346674,1000,0.000365
0.346468,1000,0.000372
0.344917,1000,0.000366
0.346241,1000,0.000368
0.348257,1000,0.000366
0.349599,1000,0.000371
0.348980,1000,0.000363
0.349310,1000,0.000363
0.346822,1000,0.000365
0.346987,1000,0.000364
0.345971,1000,0.000365
0.363918,1000,0.000364
0.347374,1000,0.000373
0.348103,1000,0.000377
0.345302,1000,0.000374
0.347586,1000,0.000367
0.347368,1000,0.000378
