output/AVL_input_rand_1000000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.931474,1000,0.000517
0.929008,1000,0.000521
0.938722,1000,0.000525
0.934457,1000,0.000524
0.937205,1000,0.000521
0.933729,1000,0.000523
0.936058,1000,0.000526
0.931230,1000,0.000524
0.933830,1000,0.000523
0.931023,1000,0.000541
0.937976,1000,0.000521
0.934773,1000,0.000530
0.937317,1000,0.000554
0.934451,1000,0.000527
0.932364,1000,0.000522
0.932003,1000,0.000521
0.932085,1000,0.000520
0.930132,1000,0.000516
0.934886,1000,0.000520
0.928782,1000,0.000523
0.931185,1000,0.000522
0.934474,1000,0.000522
0.931171,1000,0.000518
0.932115,1000,0.000525
0.929470,1000,0.000520
0.938291,1000,0.000531
0.929437,1000,0.000527
0.935619,1000,0.000523
0.928926,1000,0.000517
0.930128,1000,0.000523
