output/AVL_input_rand_900000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.685217,10,0.000007
0.684254,10,0.000007
0.684546,10,0.000007
0.684092,10,0.000006
0.687361,10,0.000006
0.682713,10,0.000007
0.688673,10,0.000007
0.685984,10,0.000006
0.682108,10,0.000007
0.685198,10,0.000007
0.682765,10,0.000007
0.687655,10,0.000006
0.686171,10,0.000006
0.686007,10,0.000006
0.683572,10,0.000006
0.686133,10,0.000006
0.684147,10,0.000007
0.683493,10,0.000006
0.684640,10,0.000007
0.686424,10,0.000006
0.691211,10,0.000006
0.688341,10,0.000006
0.686246,10,0.000006
0.682678,10,0.000006
0.687764,10,0.000007
0.684150,10,0.000006
0.686128,10,0.000006
0.685168,10,0.000006
0.689891,10,0.000006
0.686540,10,0.000006
