output/AVL_input_seq_400000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.182035,10,0.000009
0.179605,10,0.000009
0.179854,10,0.000010
0.178656,10,0.000011
0.181167,10,0.000009
0.178783,10,0.000011
0.181198,10,0.000009
0.181927,10,0.000010
0.180494,10,0.000011
0.179674,10,0.000010
0.180007,10,0.000010
0.178250,10,0.000010
0.180539,10,0.000010
0.179294,10,0.000011
0.180421,10,0.000010
0.180337,10,0.000009
0.179371,10,0.000010
0.178497,10,0.000010
0.181358,10,0.000012
0.178024,10,0.000009
0.178313,10,0.000009
0.180401,10,0.000009
0.178300,10,0.000011
0.178991,10,0.000009
0.180000,10,0.000010
0.177258,10,0.000009
0.176869,10,0.000010
0.183857,10,0.000011
0.178949,10,0.000010
0.179354,10,0.000010
