output/AVL_input_seq_2000000_100.csv
tempoInsert, qtdBuscas, tempoBusca
1.049496,100,0.000120
1.049468,100,0.000122
1.041843,100,0.000122
1.043060,100,0.000120
1.043138,100,0.000123
1.040099,100,0.000118
1.041579,100,0.000119
1.056411,100,0.000120
1.050471,100,0.000119
1.044791,100,0.000119
1.063925,100,0.000121
1.031141,100,0.000121
1.040178,100,0.000119
1.047426,100,0.000121
1.062507,100,0.000122
1.045198,100,0.000120
1.088096,100,0.000123
1.074465,100,0.000120
1.040186,100,0.000120
1.040281,100,0.000119
1.050068,100,0.000118
1.060380,100,0.000121
1.053510,100,0.000116
1.050259,100,0.000119
1.031180,100,0.000119
1.070452,100,0.000119
1.039422,100,0.000119
1.040455,100,0.000118
1.058466,100,0.000117
1.046687,100,0.000121
