output/AVL_input_seq_1000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.001185,10,0.000009
0.001169,10,0.000008
0.001214,10,0.000008
0.001206,10,0.000009
0.001175,10,0.000009
0.001158,10,0.000009
0.001193,10,0.000009
0.001176,10,0.000008
0.001156,10,0.000009
0.001154,10,0.000009
0.001206,10,0.000009
0.001211,10,0.000008
0.001158,10,0.000008
0.001171,10,0.000009
0.001165,10,0.000009
0.001156,10,0.000009
0.001198,10,0.000009
0.001215,10,0.000008
0.001246,10,0.000009
0.001183,10,0.000008
0.001178,10,0.000009
0.001176,10,0.000008
0.001158,10,0.000008
0.001156,10,0.000008
0.001168,10,0.000008
0.001159,10,0.000008
0.001216,10,0.000008
0.001185,10,0.000009
0.001166,10,0.000009
0.001157,10,0.000009
