output/AVL_input_seq_700000_10.csv
tempoInsert, qtdBuscas, tempoBusca
0.330812,10,0.000011
0.333433,10,0.000011
0.333368,10,0.000012
0.327122,10,0.000012
0.331592,10,0.000012
0.328112,10,0.000012
0.336960,10,0.000012
0.330044,10,0.000012
0.346697,10,0.000012
0.329924,10,0.000012
0.328024,10,0.000012
0.348055,10,0.000012
0.333181,10,0.000012
0.328013,10,0.000012
0.330113,10,0.000012
0.334314,10,0.000011
0.331338,10,0.000011
0.328483,10,0.000011
0.355936,10,0.000011
0.335125,10,0.000012
0.328549,10,0.000012
0.334833,10,0.000012
0.334579,10,0.000011
0.328916,10,0.000011
0.328446,10,0.000011
0.331050,10,0.000013
0.330479,10,0.000012
0.336472,10,0.000014
0.338762,10,0.000012
0.330620,10,0.000011
