output/AVL_input_seq_3000000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
1.702110,1000,0.000992
1.647708,1000,0.001000
1.639427,1000,0.000990
1.628701,1000,0.001004
1.634032,1000,0.000991
1.634162,1000,0.001006
1.627103,1000,0.000987
1.643014,1000,0.000992
1.656426,1000,0.000988
1.665142,1000,0.000983
1.638139,1000,0.000995
1.626161,1000,0.000998
1.658951,1000,0.001021
1.645922,1000,0.000996
1.677974,1000,0.000987
1.627573,1000,0.000996
1.652409,1000,0.000993
1.646025,1000,0.000991
1.651345,1000,0.000994
1.634896,1000,0.000989
1.641549,1000,0.001002
1.662789,1000,0.000994
1.636120,1000,0.000993
1.638360,1000,0.001008
1.667892,1000,0.000990
1.644734,1000,0.001007
1.675085,1000,0.000986
1.644973,1000,0.000997
1.666518,1000,0.001017
1.653497,1000,0.000993
