output/AVL_input_seq_200000_1000.csv
tempoInsert, qtdBuscas, tempoBusca
0.095143,1000,0.000377
0.084490,1000,0.000376
0.083640,1000,0.000354
0.084410,1000,0.000384
0.084552,1000,0.000377
0.086028,1000,0.000375
0.084566,1000,0.000365
0.104115,1000,0.000349
0.084465,1000,0.000361
0.084212,1000,0.000371
0.085628,1000,0.000354
0.084928,1000,0.000367
0.084398,1000,0.000354
0.084397,1000,0.000361
0.085933,1000,0.000374
0.086615,1000,0.000358
0.083877,1000,0.000429
0.085213,1000,0.000354
0.084011,1000,0.000360
0.083777,1000,0.000368
0.084476,1000,0.000359
0.084411,1000,0.000364
0.084235,1000,0.000357
0.084245,1000,0.000355
0.085634,1000,0.000364
0.084582,1000,0.000369
0.084159,1000,0.000357
0.100127,1000,0.000364
0.083644,1000,0.000384
0.108592,1000,0.000389
